"Country","Year","Debt","RGDP","GDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","dRGDP","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI","lRGDP","lRGDP1","lRGDP2"
"Norway",1976,50229,,,,193812,170709,677351,,28.613,,,,,5.86305574701056,,,,,29.4237562167197,,,,639837,
"Norway",1977,66748,,,,218484,191532,706257,,30.935,,,,,4.267506802234,,,,,34.8495290604181,,,,677351,
"Norway",1978,85979,,,,239951,241225,730889,,32.83,,,,,3.48768224598128,,,,,35.6426572701834,,,,706257,
"Norway",1979,102740,,,,264802,266107,763642,,34.676,,,,,4.48125501957206,,,,,38.6085296516063,,,,730889,
"Norway",1980,106903,,,,314363,314698,801438,1025780,39.225,30.679,,,,4.94943965889776,,,,,33.9700284081882,,,,763642,
"Norway",1981,107658,,,,358176,360827,809180,1041654,44.264,34.64,,,,1.5475053130301,,,,,29.8364590232993,,,,801438,1025780
"Norway",1982,103796,,,,396186,399185,810868,1042956,48.859,38.274,,,,0.124993519921213,,,,,26.0019790322783,,,,809180,1041654
"Norway",1983,92404,,,,439023,443475,839904,1083286,52.271,40.938,,,,3.866893713637,,,,,20.836349286882,,,,810868,1042956
"Norway",1984,115802,,,,494457,498656,889515,1147136,55.587,43.47,,,,5.89410368083774,,,,,23.2228229480845,,,,839904,1083286
"Norway",1985,142390,,,,547286,552432,935763,1208554,58.486,45.71,,,,5.35402951350146,,,,,25.7751180235758,,,,889515,1147136
"Norway",1986,194284,,,,561842,570893,969447,1257350,57.955,45.404,,,,4.0375523145842,,,,,34.0315961134573,,,,935763,1208554
"Norway",1987,165246,,,,613157,622867,989371,1279731,61.974,48.672,,,,1.78001352049946,,,,,26.5299012469757,,,,969447,1257350
"Norway",1988,166469,,,,643375,652073,988945,1277519,65.057,51.042,,,,-0.172848825260929,,,,,25.5291968843979,,,,989371,1279731
"Norway",1989,176426,,,,686034,695771,998403,1290263,68.713,53.925,,,,0.997558549031363,,,,,25.3569062234557,,,,988945,1277519
"Norway",1990,164867,,,,726799,736295,1019224,1315133,71.309,55.986,,,,1.9275140029591,,,,,22.3914327816976,,,,998403,1290263
"Norway",1991,177961,,,,769782,775727,1056082,1355963,72.89,57.209,,,,3.10462896148147,,,,,22.9411893617213,,,,1019224,1315133
"Norway",1992,217023,,,,790300,797314,1090933,1403735,72.443,56.799,,,,3.5231049814781,,,,,27.2192636777982,,,,1056082,1355963
"Norway",1993,296365,,,,830416,838297,1120664,1442852,74.1,58.1,,,,2.78663707893585,,,,,35.3532220680737,,,,1090933,1403735
"Norway",1994,290201,,,,873410,878806,1179569,1515736,74.045,57.979,,,,5.05138434156795,,,,,33.022191473431,,,,1120664,1442852
"Norway",1995,290744,,,,937445,943437,1230967,1579190,76.155,59.742,,,,4.18634907398121,,,,,30.8175320662641,,,,1179569,1515736
"Norway",1996,284833,,,,1026924,1032990,1295644,1659725,79.26,62.239,,,,5.09976633590639,,,,,27.5736454370323,,,,1230967,1579190
"Norway",1997,276179,,,,1111349,1119180,1362871,1749228,81.545,63.981,,,,5.39264034704545,,,,,24.6769063064029,,,,1295644,1659725
"Norway",1998,253689,,,,1132134,1140360,1398708,1796156,80.941,63.489,,,,2.68278349077422,,,,,22.2463958749868,,,,1362871,1749228
"Norway",1999,258785,,,,1233039,1240430,1428546,1832542,86.314,67.689,,,,2.02577059008238,,,,,20.8625234797611,,,,1398708,1796156
"Norway",2000,285908,,,,1469075,1481240,1469075,1892165,100,78.283,,,,3.25356799462169,,,,,19.3019362156031,,,,1428546,1832542
"Norway",2001,278681,,,,1526233,1536890,1509127,1929822,101.134,79.639,,,,1.99015413560657,,,,,18.1327876425769,,,,1469075,1892165
"Norway",2002,291027,,,,1522176,1532310,1529905,1958809,99.495,78.227,,,,1.5020556300011,,,,,18.9926973001547,,,,1509127,1929822
"Norway",2003,339832,,,,1563689,1593830,1534486,1978662,101.903,80.551,,,,1.01352403424735,,,,,21.3217218900385,,,,1529905,1958809
"Norway",2004,320754,,,,,1743040,,2055120,,84.815,,,,3.86412636417943,,,,,18.4019873324766,,,,1534486,1978662
"Norway",2005,334132,,,,,1945720,,2111414,,92.152,,,,2.73920744287439,,,,,17.1726661595707,,,,,2055120
"Norway",2006,269363,,,,,2159570,,2159573,,100,,,,2.28088854199129,,,,,12.472992308654,,,,,2111414
"Norway",2007,265348,,,,,2277110,,2227256,,102.238,,,,3.13409178573727,,,,,11.6528406620673,,,,,2159573
"Norway",2008,349973,,,,,2548320,,2274744,,112.027,,,,2.13213029844797,,,,,13.7334793118604,,,,,2227256
"Norway",2009,515352,,,,,2379940,,2231372,,106.658,,,,-1.90667609190309,,,,,21.653991277091,,,,,2274744
"Portugal",1950,,,,,40100,,17615,,,,-2.33,9884,,2.83729347889543,,,,,24.6483790523691,,,,17129,
"Portugal",1953,,,,,49200,,19714,,,,-1.58,10230,,6.9785109615802,,,,,20.7926829268293,,,,18428,
"Portugal",1954,,,,,50500,,20660,,,,-1.12,10258,,4.79862026985898,,,,,20.3128712871287,,,,19714,
"Portugal",1955,,,,,53400,,21512,,,,2.38,10504,,4.12391093901259,,,,,19.6704119850187,,,,20660,
"Portugal",1956,,,,,57400,,22451,,,,2.26,11018,,4.3650055782819,,,,,19.1951219512195,,,,21512,
"Portugal",1957,,,,,60100,,23445,,,,0.81,11133,,4.42741971404392,,,,,18.5241264559068,,,,22451,
"Portugal",1958,,,,,63100,,23753,,,,1.48,11120,,1.31371294519087,,,,,17.6228209191759,,,,23445,
"Portugal",1959,,,,,67300,,25039,,,,1.9,11652,,5.41405296173114,,,,,17.3135215453195,,,,23753,
"Portugal",1960,,,,,73300,,26711,,,,1.61,11686,,6.67758297056591,,,,,15.9427012278308,,,,25039,
"Portugal",1961,,,,,78900,,28170,,,,1.91,11717,,5.46216914379845,,,,,14.850443599493,,,,26711,
"Portugal",1962,,,,,83900,,30040,,,,1.18,11734,,6.63826766063187,,,,,13.9856972586412,,,,28170,
"Portugal",1963,,,,,91100,,31823,,,,2.53,14790,,5.93541944074567,,,,,16.2349066959385,,,,30040,
"Portugal",1964,,,,,98600,,33921,,,,2.79,15330,,6.5927159601546,,,,,15.5476673427992,,,,31823,
"Portugal",1965,,,,,109900,,36446,,,,3.53,16174,,7.44376639839628,,,,,14.7170154686078,,,,33921,
"Portugal",1966,,,,,120400,,37929,,,,4.44,17552,,4.06903363880811,,,,,14.578073089701,,,,36446,
"Portugal",1967,,,,,134600,,40792,,,,5.3,21524,,7.54831395502122,,,,,15.9910846953938,,,,37929,
"Portugal",1968,,,,,146400,,44421,,,,2.58,24731,,8.89635222592666,,,,,16.8927595628415,,,,40792,
"Portugal",1969,,,,,160500,,45364,,,,5.91,28276,,2.12286981382679,,,,,17.617445482866,,,,44421,
"Portugal",1970,,,,,180200,,49498,,,,3.18,30570,,9.11295300238075,,,,,16.9644839067703,,,,45364,
"Portugal",1971,,,,,201900,,52781,,,,7.04,32413,,6.6325912158067,,,,,16.0539871223378,,,,49498,
"Portugal",1972,,,,,235000,,57011,,,,5.9,33152,,8.01424755120215,,,,,14.1072340425532,,,,52781,
"Portugal",1973,,,,,282200,,63397,,,,10.69,33304,,11.2013471084528,,,,,11.801559177888,,,,57011,
"Portugal",1974,,,,,339300,,64122,,,,20.93,34981,,1.14358723598909,,,,,10.3097553787209,,,,63397,
"Portugal",1975,,,,,377200,,61334,,,,15.32,38658,,-4.34796169801316,,,,,10.2486744432662,,,,64122,
"Portugal",1976,,,,,468900,,65566,,,,15.54,42723,,6.8999250008152,,,,,9.11132437619962,,,,61334,
"Portugal",1977,,,,,625833,,69239,,,,19.29,46499,,5.60198883567702,,,,,7.42993737946065,,,,65566,
"Portugal",1978,,,,,787271,,71189,,,,17.17,53626,,2.81633183610392,,,,,6.81163157286373,,,,69239,
"Portugal",1979,,,,,995455,,75203,,,,15.02,62809,,5.6385115677984,,,,,6.3095770275904,,,,71189,
"Portugal",1980,,,,,1256040,7781,78655,1025780,,,5.86,100340,,4.59024241054213,,,,,7.98859908920098,,,,75203,
"Portugal",1981,,,,,1501140,9490,79928,1041654,,,21.15,151397,,1.5475053130301,,,,,10.0854683773665,,,,78655,1025780
"Portugal",1982,,,,,1850410,11475,81634,1042956,,,22.73,210549,,0.124993519921213,,,,,11.3785053042299,,,,79928,1041654
"Portugal",1983,,,,,2301700,14662,81492,1083286,,,25.11,292530,,3.866893713637,,,,,12.7093018203936,,,,81634,1042956
"Portugal",1984,,,,,2815730,18004,79961,1147136,,,29.3,253773,,5.89410368083774,,,,,9.01268942689818,,,,81492,1083286
"Portugal",1985,,,,,3523940,22102,82206,1208554,,,19.34,466918,,5.35402951350146,,,,,13.249885071823,,,,79961,1147136
"Portugal",1986,,,,,5059900,27011,85610,1257350,,,11.67,709702,,4.0375523145842,,,,,14.0260084191387,,,,82206,1208554
"Portugal",1987,,,,,5928300,31826,91073,1279731,,,9.4,938834,,1.78001352049946,,,,,15.8364792604963,,,,85610,1257350
"Portugal",1988,,,,,7071220,37989,97894,1277519,,,9.58,1302540,,-0.172848825260929,,,,,18.4203008816018,,,,91073,1279731
"Portugal",1989,,,,,8358170,44880,102922,1290263,,,12.61,1773625,,0.997558549031363,,,,,21.2202551515463,,,,97894,1277519
"Portugal",1990,,,,,9838050,53888,107427,1315133,,,13.37,2343372,,1.9275140029591,,,,,23.8194764206321,,,,102922,1290263
"Portugal",1991,,,,,11306700,61792,112119.53,1355963,,,11.43,2858292,,3.10462896148147,,,,,25.2796306614662,,,,107427,1315133
"Portugal",1992,,,,,12743200,69470,113341.05,1403735,,,8.86,3768076,,3.5231049814781,,,,,29.5693075522632,,,,112119.53,1355963
"Portugal",1993,,,,,13445500,72653,111025.22,1442852,,,5.93,4511583,,2.78663707893585,,,,,33.5545944739876,,,,113341.05,1403735
"Portugal",1994,,,,,14616800,78772,112096.43,1515736,,,4.97,5180194,,5.05138434156795,,,,,35.4400005473154,,,,111025.22,1442852
"Portugal",1995,,,,,15802100,85138,116897.23,1579190,,,3.97,5671315,,4.18634907398121,,,,,35.8896285936679,,,,112096.43,1515736
"Portugal",1996,,,,,16808600,90508,121142.65,1659725,,,2.93,6584002,,5.09976633590639,,,,,39.170436562236,,,,116897.23,1579190
"Portugal",1997,,,,,17875700,97898,126210.1,1749228,,,1.89,7048897,,5.39264034704545,,,,,39.4328445879042,,,,121142.65,1659725
"Portugal",1998,,,,,19245700,106498,132300,1796156,,,2.21,6338336,,2.68278349077422,,,,,32.9337774152148,,,,126210.1,1749228
"Portugal",1999,,,,,22893500,114193,137341,1832542,,,2.17,6719410,62956.06,2.02577059008238,,,,,29.3507327407343,,,,132300,1796156
"Portugal",2000,,,,,24513000,122270,142770,1892165,,,2.8,7417901,66175.53,3.25356799462169,,,,,54.122458493498,,,,137341,1832542
"Portugal",2001,,,,,25924000,129308,145636,1929822,,,4.41,7831943,72450.09,1.99015413560657,,,,,56.0290855940854,,,,142770,1892165
"Portugal",2002,,,,,27152000,135434,146782,1958809,,,3.68,7791675,79474.75,1.5020556300011,,,,,58.6815349173767,,,,145636,1929822
"Portugal",2003,,,,,27783200,138582,145636,1978662,,,3.26,8391725,83377,1.01352403424735,,,,,60.1643792123075,,,,146782,1958809
"Portugal",2004,,,,,28895100,144128,147841,2055120,,,2.51,,90739.07,3.86412636417943,,,,,62.9572810279751,,,,145636,1978662
"Portugal",2005,,,,,29896600,149124,148905,2111414,,,2.13,,101758,2.73920744287439,,,,,68.2371717496848,,,,147841,2055120
"Portugal",2006,,,,,31164200,155446,150708,2159573,,,3.04,,108557.15,2.28088854199129,,,,,69.8359237291407,,,,148905,2111414
"Portugal",2007,,,,,32714500,163179,,2227256,,,2.42,,112804.13,3.13409178573727,,,,,69.1290729812047,,,,150708,2159573
"Portugal",2008,,,,,33325400,166228,,2274744,,,2.65,,118462.7,2.13213029844797,,,,,71.2651899800274,,,,,2227256
"Portugal",2009,,,,,,160077,,2231372,,,-0.58,,128224,-1.90667609190309,,,,,80.1014511766213,,,,,2274744
"Spain",1946,66210,,,,108187.516,,358021.264,,30.218,,,,,4.15624967234915,,,,,61.1992977082494,,,,343734.788,
"Spain",1947,69276,,,,125709.344,,365124.459,,34.429,,,,,1.98401483773321,,,,,55.1080753392524,,,,358021.264,
"Spain",1948,75456,,,,135688.969,,366153.929,,37.058,,,,,0.281950434878975,,,,,55.609531530894,,,,365124.459,
"Spain",1949,78370,,,,145457.266,,366092.436,,39.732,,,,,-0.0167943029228068,,,,,53.8783672724881,,,,366153.929,
"Spain",1950,82961,,,,179484.016,,373622.967,,48.039,,,,,2.05700261996127,,,,,46.2219432397813,,,,366092.436,
"Spain",1951,91296,,,,228459.031,,408017.755,,55.992,,,,,9.20574778263028,,,,,39.9616507171476,,,,373622.967,
"Spain",1952,97727,,,,251201.438,,442965.855,,56.709,,,,,8.56533804515442,,,,,38.9038378036674,,,,408017.755,
"Spain",1953,109424,,,,271524.563,,442838.611,,61.315,,,,,-0.0287254646297752,,,,,40.2998530928489,,,,442965.855,
"Spain",1954,119163,,,,314088.156,336800,474269.668,,66.226,,,,,7.09763246005666,,,,,37.9393484675048,,,,442838.611,
"Spain",1955,131890,,,,339288.219,375800,490008.861,,69.241,,,,,3.31861682539647,,,,,38.8725551357856,,,,474269.668,
"Spain",1956,148146,,,,419793.719,431600,530111.176,,79.19,,,,,8.18399792162126,,,,,35.2901897515051,,,,490008.861,
"Spain",1957,166812,,,,489885.344,506000,547516.987,,89.474,,,,,3.28342653164513,,,,,34.0512330166791,,,,530111.176,
"Spain",1958,174601,,,,581873.938,581700,581873.938,,100,,,,,6.27504749911987,,,,,30.0156438026474,,,,547516.987,
"Spain",1981,1850900,,,,,17797700,,305865,,35.96,,,,-0.407986506814972,,,,,10.3996583828247,,,,,307118
"Spain",1982,2370800,,,,,20467200,,309654,,40.807,,,,1.23878181550685,,,,,11.583411507192,,,,,305865
"Spain",1983,3029100,,,,,23305000,,314771,,45.824,,,,1.65248955285577,,,,,12.9976399914182,,,,,309654
"Spain",1984,4663800,,,,,26298100,,320116,,50.493,,,,1.69805985938984,,,,,17.7343610374894,,,,,314771
"Spain",1985,8879900,,,,,29221600,,327676,,54.978,,,,2.36164390408478,,,,,30.3881375420921,,,,,320116
"Spain",1986,11787700,,,,,33454400,,338922,,60.614,,,,3.43204873106362,,,,,35.2351260222871,,,,,327676
"Spain",1987,13560900,,,,,37409000,,358271,,64.003,,,,5.70898318787214,,,,,36.2503675586089,,,,,338922
"Spain",1988,15278100,,,,,41648200,,377204,,67.436,,,,5.28454717239184,,,,,36.6836982150489,,,,,358271
"Spain",1989,15432400,,,,,46669900,,396079,,72.026,,,,5.00392360632442,,,,,33.0671374911881,,,,,377204
"Spain",1990,17924500,,,,,51982700,,411314,,77.324,,,,3.84645487390143,,,,,34.4816640920922,,,,,396079
"Spain",1991,20515400,,,,,57003500,,421702,,82.781,,,,2.52556441064491,,,,,35.989719929478,,,,,411314
"Spain",1992,22172300,,,,,61394200,,425289,,88.387,,,,0.850600661130363,,,,,36.1146492665431,,,,,421702
"Spain",1993,25029600,,,,,63517300,,419702,,93.349,,,,-1.31369492274666,,,,,39.4059571171948,,,,,425289
"Spain",1994,32890800,,,,,67554500,,429500,,96.707,,,,2.33451353579444,,,,,48.6878002205627,,,,,419702
"Spain",1995,36287300,,,,,74408700,,447205,,100,,,,4.12223515715948,,,,,48.767550031112,,,,,429500
"Spain",1996,41126300,,,,,78842800,,458033,,103.454,,,,2.421260942968,,,,,52.1624041764118,,,,,447205
"Spain",1997,46764300,,,,,83845400,,475738,,105.924,,,,3.86544200963685,,,,,55.7744372380596,,,,,458033
"Spain",1998,48944500,,,,,87847600,,496998,,108.55,,,,4.46884629775213,,,,,55.7152386633215,,,,,475738
"Spain",1999,294737,,,,,579942,,520582,,111.403,,,,4.74529072551599,,,,,50.8218063185629,,,,,496998
"Spain",2000,305300,,,,,630263,,546886,,115.246,,,,5.05280628219953,,,,,48.4400956426127,,,,,520582
"Spain",2001,306922,,,,,680678,,566820,,120.087,,,,3.64500096912337,,,,,45.0906302245702,,,,,546886
"Spain",2002,311961,,,,,729206,,582146,,125.262,,,,2.70385660350729,,,,,42.7809151323494,,,,,566820
"Spain",2003,309135,,,,,782929,,600179,,130.449,,,,3.09767652788133,,,,,39.4844232363343,,,,,582146
"Spain",2004,319154,,,,,841042,,619784,,135.699,,,,3.26652548656317,,,,,37.9474509001929,,,,,600179
"Spain",2005,319162,,,,,908792,,642192,,141.514,,,,3.61545312560505,,,,,35.1193672479511,,,,,619784
"Spain",2006,312457,,,,,984284,,667991,,147.35,,,,4.01733437974936,,,,,31.7445981037993,,,,,642192
"Spain",2007,307168,,,,,1052730,,691807,,152.171,,,,3.56531749679263,,,,,29.1782318353234,,,,,667991
"Spain",2008,358425,,,,,1088500,,697727,,156.007,,,,0.855729994059029,,,,,32.9283417547083,,,,,691807
"Spain",2009,445558,,,,,1047320,,671442,,155.981,,,,-3.76723274289228,,,,,42.5426803651224,,,,,697727
"Sweden",1946,11194.9,,,,23696.2343,,9316.28745,,254.35276,,,,,11.3994033107838,,,,,47.2433714921531,,,,8362.95992,
"Sweden",1947,11141.9,,,,26393.38601,,10055.68809,,262.4722,,,,,7.93664476293074,,,,,42.214742722963,,,,9316.28745,
"Sweden",1948,11486.9,,,,28833.181,,10288.55566,,280.24518,,,,,2.31577956591134,,,,,39.8391700173491,,,,10055.68809,
"Sweden",1949,11861.1,,,,30209.45674,,10591.97813,,285.21072,,,,,2.94912600006287,,,,,39.262870901928,,,,10288.55566,
"Sweden",1950,12464,,,,33094.95543,32066,11228.32796,,294.74518,,,,,6.00784690253133,,,,,38.8698309736169,,,,10591.97813,
"Sweden",1951,12823,,,,40932.86781,39593,11562.60971,,354.01063,,,,,2.97712848423071,,,,,32.3870381127977,,,,11228.32796,
"Sweden",1952,12710,,,,44508.02866,43159,11627.77771,,382.7733,,,,,0.563609787361741,,,,,29.4492458119975,,,,11562.60971,
"Sweden",1953,13852,,,,45615.26782,44437,12096.89146,,377.08256,,,,,4.03442310043955,,,,,31.1722213470756,,,,11627.77771,
"Sweden",1954,15059,,,,48552.72514,47279,12735.39725,,381.24233,,,,,5.27826336304087,,,,,31.8513504938768,,,,12096.89146,
"Sweden",1955,16081,,,,52236.67897,50827,13093.36209,,398.95543,,,,,2.81078660502718,,,,,31.6386959686781,,,,12735.39725,
"Sweden",1956,16966,,,,57005.97605,55241,13550.85737,,420.68169,,,,,3.49410087993678,,,,,30.7126952806792,,,,13093.36209,
"Sweden",1957,19095,,,,61064.14411,58963,13968.53604,,437.15493,,,,,3.08230437820629,,,,,32.3847158387463,,,,13550.85737,
"Sweden",1958,19851,,,,64154.63219,62269,14476.88428,,443.15221,,,,,3.63923777369586,,,,,31.8794263598259,,,,13968.53604,
"Sweden",1959,21772,,,,68158.63476,66245,15157.36521,,449.67337,,,,,4.70046535455211,,,,,32.8658766699374,,,,14476.88428,
"Sweden",1960,22770,,,,74380.14119,72161,16009.65717,,464.59547,,,,,5.62295589102586,,,,,31.5544407644018,,,,15157.36521,
"Sweden",1961,22412,,,,81244.04593,78522,16824.79189,,482.88292,,,,,5.09151889602892,,,,,28.5423193499911,,,,16009.65717,
"Sweden",1962,21325,,,,88318.72557,85196,17842.28049,,494.99685,,,,,6.04755533769636,,,,,25.0305178646885,,,,16824.79189,
"Sweden",1963,21518,,,,95275.75471,91007,18782.69835,,507.25275,,,,,5.27072680270366,,,,,23.6443350511499,,,,17842.28049,
"Sweden",1964,21769,,,,106808.69601,101508,20291.0229,,526.38399,,,,,8.0303933007581,,,,,21.4456003467707,,,,18782.69835,
"Sweden",1965,21512,,,,118166.84856,111664,21327.89375,,554.04837,,,,,5.10999792918276,,,,,19.2649376701533,,,,20291.0229,
"Sweden",1966,23206,,,,128089.94516,121617,22260.97576,,575.40131,,,,,4.37493744547561,,,,,19.0812139750199,,,,21327.89375,
"Sweden",1967,25778,,,,138751.50428,132066,22975.22754,,603.91787,,,,,3.20853761174034,,,,,19.5190283646056,,,,22260.97576,
"Sweden",1968,29416,,,,147474.63667,140024,23987.47894,,614.7984,,,,,4.40583841112201,,,,,21.0078272296178,,,,22975.22754,
"Sweden",1969,39943,,,,159867.69551,152127,25335.40588,,631.00507,,,,,5.61929389650149,,,,,26.256351600965,,,,23987.47894,
"Sweden",1970,36155,,,,178080.43029,172226,26751.68135,,665.67939,,,,,5.59010373351871,,,,,20.9927653199865,,,,25335.40588,
"Sweden",1971,38786,,,,192559.01306,186215,26832.26226,,717.63987,,,,,0.301218113903712,,,,,20.8286120881776,,,,26751.68135,
"Sweden",1972,45136,,,,209127.10851,203758,27718.30753,,754.47286,,,,,3.30216387054647,,,,,22.1517682741291,,,,26832.26226,
"Sweden",1973,51287,,,,232717.58375,226744,28813.37022,,807.67221,,,,,3.95068381723811,,,,,22.61890061038,,,,27718.30753,
"Sweden",1974,62014,,,,269677.86414,256127,29456.18097,,915.52216,,,,,2.23094606806464,,,,,24.2122072253218,,,,28813.37022,
"Sweden",1975,73467,,,,313884.16744,300785,30071.5416,,1043.79141,,,,,2.08907132471354,,,,,24.4250876872184,,,,29456.18097,
"Sweden",1976,80411,,,,351787.25301,340197,30206.08279,,1164.62388,,,,,0.447403700780002,,,,,23.636598794228,,,,30071.5416,
"Sweden",1977,97981,,,,379488.00344,370016,29776.83351,,1274.44042,,,,,-1.42106900449239,,,,,26.4802062613509,,,,30206.08279,
"Sweden",1978,131175,,,,422738.64653,412450,30436.79216,,1388.9067,,,,,2.21634933001982,,,,,31.8038550127288,,,,29776.83351,
"Sweden",1979,175145,,,,475177.19512,462307,31640.92932,,1501.78015,,,,,3.95618944884235,,,,,37.88499849667,,,,30436.79216,
"Sweden",1980,229588,,,,536997.68482,548581,32463.25966,1485844,1654.17056,36.9205,,,,2.5989449667656,,,,,41.8512489495626,,,,31640.92932,
"Sweden",1981,295590,,,,587727.87878,599426,32682.93038,1482839,1798.27167,40.42421,,,,-0.202241958105964,,,,,49.3121753143841,,,,32463.25966,1485844
"Sweden",1982,377089,,,,646011.05501,656083,32928.99835,1500531,1961.83026,43.72339,,,,1.19311671732401,,,,,57.4758071768359,,,,32682.93038,1482839
"Sweden",1983,460196,,,,723993.30788,736242,33808.26261,1527687,2141.46854,48.19325,,,,1.80975934519181,,,,,62.5060781645166,,,,32928.99835,1500531
"Sweden",1984,534622,,,,811918.77862,826116,35324.79692,1592939,2298.43863,51.86112,,,,4.27129379251117,,,,,64.7151247524561,,,,33808.26261,1527687
"Sweden",1985,595695,,,,880160.63913,899754,36184.2299,1627819,2432.44265,55.27359,,,,2.18966325766399,,,,,66.206429757467,,,,35324.79692,1592939
"Sweden",1986,630784,,,,968116.05535,985263,36778.93922,1674392,2632.2566,58.84303,,,,2.86106747740382,,,,,64.0218906017987,,,,36184.2299,1627819
"Sweden",1987,622272,,,,1046059.13007,1068070,37908.04793,1732278,2759.46451,61.65696,,,,3.45713548559716,,,,,58.2613499115227,,,,36778.93922,1674392
"Sweden",1988,609940,,,,1141965.15542,1165480,38688.63372,1778468,2951.68127,65.53281,,,,2.66643113865095,,,,,52.3338023818513,,,,37908.04793,1732278
"Sweden",1989,600047,,,,1262059.79518,1293300,39590.38243,1827894,3187.7939,70.75356,,,,2.77913350141807,,,,,46.396582386144,,,,38688.63372,1778468
"Sweden",1990,618570,,,,1380287.3175,1421420,40524.20967,1846361,3406.08078,76.98494,,,,1.01028834275949,,,,,43.517749855778,,,,39590.38243,1827894
"Sweden",1991,692958,,,,1463641.50774,1532490,40386.65426,1825658,3624.0722,83.94179,,,,-1.12128668229019,,,,,45.2177828240315,,,,40524.20967,1846361
"Sweden",1992,880802,,,,1473313.39364,1529380,39614.16926,1803686,3719.15762,84.79192,,,,-1.20351128195971,,,,,57.5920961435353,,,,40386.65426,1825658
"Sweden",1993,1132268,,,,1487793.57505,1573380,38800.59741,1766570,3834.46048,89.06412,,,,-2.0577861113298,,,,,71.9640519137144,,,,39614.16926,1803686
"Sweden",1994,1286596,,,,1582615.22632,1679180,39913.95481,1836294,3965.06744,91.44396,,,,3.94685746955965,,,,,76.6204933360331,,,,38800.59741,1766570
"Sweden",1995,1386165,,,,1713481.67432,1809760,41153.40089,1909251,4163.64538,94.789,,,,3.97305660204739,,,,,76.5938577490938,,,,39913.95481,1836294
"Sweden",1996,1411193,,,,1755796.94254,1852090,41671.70173,1937136,4213.40351,95.6097,,,,1.46052038207654,,,,,76.1946233714344,,,,41153.40089,1909251
"Sweden",1997,1432076,,,,1826813.76452,1927000,42775.2017,1984795,4270.73092,97.08811,,,,2.46028157031823,,,,,74.3163466528282,,,,41671.70173,1937136
"Sweden",1998,1448859,,,,1899317.58681,2012090,44334.55556,2060494,4284.0569,97.65085,,,,3.81394552082206,,,,,72.0076636730961,,,,42775.2017,1984795
"Sweden",1999,1374179,,,,1988329.29678,2123970,46328.09241,2155182,4291.84366,98.55177,,,,4.59540284999616,,,,,64.6986068541458,,,,44334.55556,2060494
"Sweden",2000,1279205,,,,2105179.93871,2249990,48302.71656,2249987,4358.30547,100.00013,,,,4.39893243354854,,,,,56.8538082391477,,,,46328.09241,2155182
"Sweden",2001,1156827,,,,,2326180,,2273786,,102.30426,,,,1.05773944471679,,,,,49.7307603022982,,,,48302.71656,2249987
"Sweden",2002,1160329,,,,,2420760,,2328614,,103.95712,,,,2.41130871594777,,,,,47.9324261802079,,,,,2273786
"Sweden",2003,1228740.5,,,,,2515150,,2373151,,105.98356,,,,1.91259693534438,,,,,48.8535673816671,,,,,2328614
"Sweden",2004,1257326,,,,,2624960,,2471092,,106.22672,,,,4.12704459176849,,,,,47.8988632207729,,,,,2373151
"Sweden",2005,1308572,,,,,2735220,,2552597,,107.1544,,,,3.29833935766051,,,,,47.8415630186969,,,,,2471092
"Sweden",2006,1269957,,,,,2900790,,2660992,,109.0116,,,,4.24645958606078,,,,,43.7796944970163,,,,,2552597
"Sweden",2007,1167998,,,,,3063870,,2729106,,112.26643,,,,2.55972208860455,,,,,38.1216565977016,,,,,2660992
"Sweden",2008,1118877,,,,,3156880,,2724874,,115.85416,,,,-0.155069095887073,,,,,35.442493854692,,,,,2729106
"Sweden",2009,1088724.87227,,,,,3089170,,2593323,,119.12014,,,,-4.82778286262043,,,,,35.2432812784664,,,,,2724874
"UK",1946,24669,279653,9968,3.56,,,,,,,,,,-2.45831022563576,,,,,247.481942215088,,,286701,,
"UK",1947,25631,276084,10772,3.9,,,,,,,,,,-1.27622446388918,,,,,237.940958039361,,,279653,,
"UK",1948,25621,284157,11974,4.21,,,,,,,,,,2.92411005346198,,,,,213.971939201603,,,276084,,
"UK",1949,25168,293576,12726,4.33,,,,,,,,,,3.3147168642687,,,,,197.768348263398,,,284157,,
"UK",1950,25802,302916,13308,4.39,,,,,,,,,,3.18145897484807,,,,,193.883378418996,,,293576,,
"UK",1951,25922,311179,14784,4.75,,,,,,,,,,2.72781893330165,,,,,175.338203463203,,,302916,,
"UK",1952,25891,311342,15983,5.13,,,,,,,,,,0.0523814267672229,,,,,161.990865294375,,,311179,,
"UK",1953,26051,323286,17121,5.3,,,,,,,,,,3.8362957776336,,,,,152.158168331289,,,311342,,
"UK",1954,26583,336579,18126,5.39,,,,,,,,,,4.11183905272732,,,,,146.656736180073,,,323286,,
"UK",1955,26934,348217,19490,5.6,,,,,,,,,,3.45773206290352,,,,,138.193945613135,,,336579,,
"UK",1956,27039,351449,20956,5.96,,,,,,,,,,0.928156867700314,,,,,129.027486161481,,,348217,,
"UK",1957,27008,357279,22105,6.19,,,,,,,,,,1.65884666053966,,,,,122.180502148835,,,351449,,
